,ANO,UF,CARGO,SIGLA,QTB TOTAL,MÉDIA DE DESPESAS,QTD MULHERES,MEDIA DE DESPESAS MULHERES
2809,2014,RJ,SENADOR,PCB,1,10.0,0,
2810,2014,RJ,SENADOR,PSOL,1,600.0,0,
2811,2014,RJ,SENADOR,PROS,1,0.0,1,0.0
2812,2014,RN,DEPUTADO ESTADUAL,PT,22,763.6363181818182,6,800.0
2813,2014,RN,DEPUTADO ESTADUAL,PEN,11,1818.1815454545454,4,1874.99975
2814,2014,RN,DEPUTADO ESTADUAL,PSOL,23,95.6521304347826,7,100.0
2815,2014,RN,DEPUTADO ESTADUAL,PT do B,5,399.9998,2,500.0
2816,2014,RN,DEPUTADO ESTADUAL,PSD,13,1500.0,5,1500.0
2817,2014,RN,DEPUTADO ESTADUAL,PMN,16,1500.0,8,1500.0
2818,2014,RN,DEPUTADO ESTADUAL,PMDB,18,1777.7776666666668,8,1749.999875
2819,2014,RN,DEPUTADO ESTADUAL,PSB,5,2000.0,2,2000.0
2820,2014,RN,DEPUTADO ESTADUAL,PRB,8,749.9995,3,499.9993333333333
2821,2014,RN,DEPUTADO ESTADUAL,PSDB,9,1111.1106666666667,3,1333.333
2822,2014,RN,DEPUTADO ESTADUAL,PROS,10,1599.9998,2,2000.0
2823,2014,RN,DEPUTADO ESTADUAL,PV,17,941.1764117647059,6,1000.0
2824,2014,RN,DEPUTADO ESTADUAL,PSDC,12,1374.9999166666666,3,1500.0
2825,2014,RN,DEPUTADO ESTADUAL,DEM,6,3000.0,1,3000.0
2826,2014,RN,DEPUTADO ESTADUAL,PDT,6,2000.0,1,2000.0
2827,2014,RN,DEPUTADO ESTADUAL,PP,7,857.1424285714285,2,749.9995
2828,2014,RN,DEPUTADO ESTADUAL,PTC,10,899.9999,3,1000.0
2829,2014,RN,DEPUTADO ESTADUAL,PC do B,21,361.9046666666667,7,342.857
2830,2014,RN,DEPUTADO ESTADUAL,SD,2,2000.0,1,2000.0
2831,2014,RN,DEPUTADO ESTADUAL,PSTU,6,8.333166666666665,3,6.666333333333333
2832,2014,RN,DEPUTADO ESTADUAL,PRP,7,1500.0,1,1500.0
2833,2014,RN,DEPUTADO ESTADUAL,PRTB,2,1249.9995,0,
2834,2014,RN,DEPUTADO ESTADUAL,PSC,6,2000.0,1,2000.0
2835,2014,RN,DEPUTADO ESTADUAL,PPS,3,2000.0,2,2000.0
2836,2014,RN,DEPUTADO ESTADUAL,PHS,19,473.68415789473687,7,500.0
2837,2014,RN,DEPUTADO ESTADUAL,PR,3,1000.0,1,1000.0
2838,2014,RN,DEPUTADO ESTADUAL,PSL,3,99.99933333333333,2,-0.001
2839,2014,RN,DEPUTADO ESTADUAL,PTB,3,1000.0,0,
2840,2014,RN,DEPUTADO ESTADUAL,PTN,1,500.0,1,500.0
2841,2014,RN,DEPUTADO FEDERAL,PP,5,2399.9996,1,-0.001
2842,2014,RN,DEPUTADO FEDERAL,PTC,9,2000.0,3,2000.0
2843,2014,RN,DEPUTADO FEDERAL,PC do B,4,600.0,1,600.0
2844,2014,RN,DEPUTADO FEDERAL,PHS,9,500.0,4,500.0
2845,2014,RN,DEPUTADO FEDERAL,PRB,2,4000.0,0,
2846,2014,RN,DEPUTADO FEDERAL,PSOL,13,61.53807692307692,4,49.9995
2847,2014,RN,DEPUTADO FEDERAL,PR,1,3000.0,1,3000.0
2848,2014,RN,DEPUTADO FEDERAL,PTN,3,166.666,1,-0.001
2849,2014,RN,DEPUTADO FEDERAL,PSTU,5,10.0,2,10.0
2850,2014,RN,DEPUTADO FEDERAL,PV,1,4000.0,0,
2851,2014,RN,DEPUTADO FEDERAL,PSB,2,1999.9995,1,4000.0
2852,2014,RN,DEPUTADO FEDERAL,PSC,2,1999.9995,0,
2853,2014,RN,DEPUTADO FEDERAL,PSDC,3,2666.6663333333336,1,-0.001
2854,2014,RN,DEPUTADO FEDERAL,PTB,3,1000.0,1,1000.0
2855,2014,RN,DEPUTADO FEDERAL,PSD,5,4000.0,2,4000.0
2856,2014,RN,DEPUTADO FEDERAL,PT,7,1100.0,1,1100.0
2857,2014,RN,DEPUTADO FEDERAL,PSL,6,199.99966666666666,3,99.99933333333333
2858,2014,RN,DEPUTADO FEDERAL,PMDB,3,2666.6663333333336,1,4000.0
2859,2014,RN,DEPUTADO FEDERAL,DEM,1,6000.0,0,
2860,2014,RN,DEPUTADO FEDERAL,PDT,3,4000.0,1,4000.0
2861,2014,RN,DEPUTADO FEDERAL,PMN,1,4000.0,0,
2862,2014,RN,DEPUTADO FEDERAL,PROS,3,4000.0,2,4000.0
2863,2014,RN,DEPUTADO FEDERAL,PPS,2,999.9995,0,
2864,2014,RN,DEPUTADO FEDERAL,SD,1,4000.0,0,
2865,2014,RN,DEPUTADO FEDERAL,PEN,3,2666.6663333333336,2,1999.9995
2866,2014,RN,DEPUTADO FEDERAL,PSDB,1,4000.0,0,
2867,2014,RN,DEPUTADO FEDERAL,PRP,1,4000.0,0,
2868,2014,RN,DEPUTADO FEDERAL,PRTB,1,2000.0,0,
2869,2014,RN,SENADOR,PSOL,1,150.0,0,
2870,2014,RN,SENADOR,PSL,1,300.0,0,
2871,2014,RN,SENADOR,PSB,1,15000.0,1,15000.0
2872,2014,RN,SENADOR,PSTU,1,20.0,1,20.0
2873,2014,RN,SENADOR,PT,1,15000.0,1,15000.0
2874,2014,RS,DEPUTADO ESTADUAL,PT,65,1361.5383692307694,19,1184.2103157894737
2875,2014,RS,DEPUTADO ESTADUAL,PT do B,23,782.6084782608696,9,666.6663333333333
2876,2014,RS,DEPUTADO ESTADUAL,PSDC,9,1000.0,4,1000.0
2877,2014,RS,DEPUTADO ESTADUAL,PSC,34,423.52935294117646,11,368.18163636363636
2878,2014,RS,DEPUTADO ESTADUAL,PHS,3,1000.0,2,1000.0
2879,2014,RS,DEPUTADO ESTADUAL,PSD,17,1000.0,2,1000.0
2880,2014,RS,DEPUTADO ESTADUAL,PRTB,10,800.0,3,800.0
2881,2014,RS,DEPUTADO ESTADUAL,PSB,61,967.213081967213,19,894.7367368421053
2882,2014,RS,DEPUTADO ESTADUAL,PMDB,61,1377.0490983606558,20,1274.9998500000002
2883,2014,RS,DEPUTADO ESTADUAL,DEM,15,1399.9999333333333,5,1199.9998
2884,2014,RS,DEPUTADO ESTADUAL,PP,58,1896.551672413793,18,1888.8888333333332
2885,2014,RS,DEPUTADO ESTADUAL,PTB,51,1058.8234117647057,18,999.9998333333334
2886,2014,RS,DEPUTADO ESTADUAL,PEN,25,359.9998,7,257.1424285714286
2887,2014,RS,DEPUTADO ESTADUAL,PSL,17,882.3528235294118,4,1000.0
2888,2014,RS,DEPUTADO ESTADUAL,PC do B,27,1000.0,8,1000.0
2889,2014,RS,DEPUTADO ESTADUAL,PTC,9,1000.0,3,1000.0
2890,2014,RS,DEPUTADO ESTADUAL,PPL,23,913.0433913043478,7,857.1427142857143
2891,2014,RS,DEPUTADO ESTADUAL,PR,13,769.2305384615385,4,749.99975
2892,2014,RS,DEPUTADO ESTADUAL,PV,47,430.85102127659576,14,450.0
2893,2014,RS,DEPUTADO ESTADUAL,PPS,5,799.9998,1,1000.0
2894,2014,RS,DEPUTADO ESTADUAL,PRB,18,2000.0,6,2000.0
2895,2014,RS,DEPUTADO ESTADUAL,PSDB,24,1833.33325,8,1749.999875
2896,2014,RS,DEPUTADO ESTADUAL,SD,21,1904.761857142857,5,2000.0
2897,2014,RS,DEPUTADO ESTADUAL,PSOL,29,193.10341379310344,10,179.9999
2898,2014,RS,DEPUTADO ESTADUAL,PDT,41,1463.4146097560977,14,1392.8570714285713
2899,2014,RS,DEPUTADO ESTADUAL,PMN,5,149.99960000000002,2,-0.001
2900,2014,RS,DEPUTADO ESTADUAL,PROS,4,1000.0,1,1000.0
2901,2014,RS,DEPUTADO ESTADUAL,PSTU,3,30.0,1,30.0
2902,2014,RS,DEPUTADO ESTADUAL,PCB,1,2.0,0,
2903,2014,RS,DEPUTADO ESTADUAL,PRP,2,300.0,1,300.0
2904,2014,RS,DEPUTADO FEDERAL,PSC,14,2571.4284285714284,5,2399.9997999999996
2905,2014,RS,DEPUTADO FEDERAL,PDT,25,3000.0,8,3000.0
2906,2014,RS,DEPUTADO FEDERAL,PMDB,30,3000.0,9,3000.0
2907,2014,RS,DEPUTADO FEDERAL,PSOL,35,182.85705714285714,11,163.63618181818183
2908,2014,RS,DEPUTADO FEDERAL,PT,19,2057.8946315789476,6,1533.333
2909,2014,RS,DEPUTADO FEDERAL,PP,26,4326.923038461538,8,4500.0
2910,2014,RS,DEPUTADO FEDERAL,PSDB,18,4500.0,6,4500.0
2911,2014,RS,DEPUTADO FEDERAL,PV,3,3000.0,2,3000.0
2912,2014,RS,DEPUTADO FEDERAL,PMN,5,179.99960000000002,2,149.9995
2913,2014,RS,DEPUTADO FEDERAL,PSB,35,1800.0,11,1800.0
2914,2014,RS,DEPUTADO FEDERAL,PPS,8,1800.0,2,1800.0
2915,2014,RS,DEPUTADO FEDERAL,PC do B,12,1649.9999166666666,6,1499.9998333333333
2916,2014,RS,DEPUTADO FEDERAL,DEM,3,3000.0,1,3000.0
2917,2014,RS,DEPUTADO FEDERAL,PPL,2,1800.0,1,1800.0
2918,2014,RS,DEPUTADO FEDERAL,PTB,21,2285.7142380952378,3,2400.0
2919,2014,RS,DEPUTADO FEDERAL,PEN,16,2249.99975,6,2499.9998333333333
2920,2014,RS,DEPUTADO FEDERAL,PRP,6,233.333,2,174.9995
2921,2014,RS,DEPUTADO FEDERAL,PSD,6,1500.0,0,
2922,2014,RS,DEPUTADO FEDERAL,PRTB,15,1399.9999333333333,5,1500.0
2923,2014,RS,DEPUTADO FEDERAL,PR,2,1800.0,1,1800.0
2924,2014,RS,DEPUTADO FEDERAL,PSTU,5,30.0,2,30.0
2925,2014,RS,DEPUTADO FEDERAL,PHS,7,1285.7141428571429,5,1500.0
2926,2014,RS,DEPUTADO FEDERAL,PT do B,1,1500.0,0,
2927,2014,RS,DEPUTADO FEDERAL,PROS,3,1800.0,1,1800.0
2928,2014,RS,DEPUTADO FEDERAL,PRB,3,4500.0,1,4500.0
2929,2014,RS,DEPUTADO FEDERAL,PSL,2,1500.0,0,
2930,2014,RS,DEPUTADO FEDERAL,PCB,1,3.0,0,
2931,2014,RS,DEPUTADO FEDERAL,SD,1,4500.0,0,
2932,2014,RS,DEPUTADO FEDERAL,PTC,3,2400.0,1,2400.0
2933,2014,RS,SENADOR,PT,1,2000.0,0,
2934,2014,RS,SENADOR,PRP,1,5000.0,0,
2935,2014,RS,SENADOR,PSTU,1,50.0,0,
2936,2014,RS,SENADOR,PSB,1,-0.001,0,
2937,2014,RS,SENADOR,PP,1,4000.0,1,4000.0
2938,2014,RS,SENADOR,PMN,1,1000.0,0,
2939,2014,RS,SENADOR,PMDB,1,0.0,0,
2940,2014,RS,SENADOR,PDT,1,5000.0,0,
2941,2014,RO,DEPUTADO ESTADUAL,PMDB,27,1444.4444074074074,8,1500.0
2942,2014,RO,DEPUTADO ESTADUAL,PC do B,30,433.33320000000003,12,416.6665
2943,2014,RO,DEPUTADO ESTADUAL,DEM,12,1000.0,3,1000.0
2944,2014,RO,DEPUTADO ESTADUAL,PTN,11,1454.5451818181818,4,999.9995
2945,2014,RO,DEPUTADO ESTADUAL,PSD,18,2166.666388888889,7,1714.2852857142857
2946,2014,RO,DEPUTADO ESTADUAL,SD,5,1799.9996,1,-0.001
2947,2014,RO,DEPUTADO ESTADUAL,PSDC,42,2571.4284285714284,12,2749.9999166666666
2948,2014,RO,DEPUTADO ESTADUAL,PSDB,26,2538.4613846153843,9,2333.333111111111
2949,2014,RO,DEPUTADO ESTADUAL,PT do B,33,81818.18172727273,9,79999.9998888889
2950,2014,RO,DEPUTADO ESTADUAL,PDT,15,1299.9998666666668,6,1249.9998333333333
2951,2014,RO,DEPUTADO ESTADUAL,PSC,14,3000.0,4,3000.0
2952,2014,RO,DEPUTADO ESTADUAL,PR,10,899.9999,4,749.99975
2953,2014,RO,DEPUTADO ESTADUAL,PTC,9,888.8887777777777,3,1000.0
2954,2014,RO,DEPUTADO ESTADUAL,PP,20,1500.0,5,1500.0
2955,2014,RO,DEPUTADO ESTADUAL,PEN,24,1999.9996666666668,11,1636.3631818181818
2956,2014,RO,DEPUTADO ESTADUAL,PRB,18,361.1108333333333,7,285.71385714285714
2957,2014,RO,DEPUTADO ESTADUAL,PSOL,8,174.999875,2,200.0
2958,2014,RO,DEPUTADO ESTADUAL,PV,25,719.99972,10,599.9996
2959,2014,RO,DEPUTADO ESTADUAL,PT,29,965.5172068965518,10,899.9999
2960,2014,RO,DEPUTADO ESTADUAL,PHS,7,3000.0,3,3000.0
2961,2014,RO,DEPUTADO ESTADUAL,PSL,6,500.0,0,
2962,2014,RO,DEPUTADO ESTADUAL,PSTU,5,239.9998,2,300.0
2963,2014,RO,DEPUTADO ESTADUAL,PROS,3,466.66633333333334,0,
2964,2014,RO,DEPUTADO ESTADUAL,PSB,20,479.9998,5,359.9996
2965,2014,RO,DEPUTADO ESTADUAL,PRP,11,1363.6362727272726,4,1124.99975
2966,2014,RO,DEPUTADO ESTADUAL,PMN,9,333.333,2,249.9995
2967,2014,RO,DEPUTADO ESTADUAL,PTB,7,1071.4282857142857,2,1500.0
2968,2014,RO,DEPUTADO ESTADUAL,PPS,3,666.6663333333333,0,
2969,2014,RO,DEPUTADO ESTADUAL,PRTB,1,1500.0,0,
2970,2014,RO,DEPUTADO FEDERAL,PC do B,3,599.9996666666666,2,449.9995
2971,2014,RO,DEPUTADO FEDERAL,PHS,2,2499.9995,1,-0.001
2972,2014,RO,DEPUTADO FEDERAL,PT,13,1538.4613076923079,5,1199.9996
2973,2014,RO,DEPUTADO FEDERAL,PV,9,1333.3332222222223,3,1500.0
2974,2014,RO,DEPUTADO FEDERAL,PSDB,6,3333.333,4,3749.99975
2975,2014,RO,DEPUTADO FEDERAL,PP,10,1399.9996999999998,3,1333.333
2976,2014,RO,DEPUTADO FEDERAL,PMN,1,5000.0,0,
2977,2014,RO,DEPUTADO FEDERAL,PMDB,11,3000.0,3,3000.0
2978,2014,RO,DEPUTADO FEDERAL,PTB,4,3000.0,1,3000.0
2979,2014,RO,DEPUTADO FEDERAL,PT do B,8,4374.999875,2,5000.0
2980,2014,RO,DEPUTADO FEDERAL,PRTB,1,3000.0,1,3000.0
2981,2014,RO,DEPUTADO FEDERAL,PSD,1,5000.0,0,
2982,2014,RO,DEPUTADO FEDERAL,PSOL,4,200.0,2,200.0
2983,2014,RO,DEPUTADO FEDERAL,PROS,3,2000.0,2,2000.0
2984,2014,RO,DEPUTADO FEDERAL,PTC,1,2000.0,0,
2985,2014,RO,DEPUTADO FEDERAL,PSDC,1,5000.0,0,
2986,2014,RO,DEPUTADO FEDERAL,PEN,2,2499.9995,0,
2987,2014,RO,DEPUTADO FEDERAL,PSTU,2,149.9995,0,
2988,2014,RO,DEPUTADO FEDERAL,DEM,2,1000.0,0,
2989,2014,RO,DEPUTADO FEDERAL,PDT,3,3000.0,0,
2990,2014,RO,DEPUTADO FEDERAL,PR,2,2000.0,0,
2991,2014,RO,DEPUTADO FEDERAL,SD,1,5000.0,0,
2992,2014,RO,DEPUTADO FEDERAL,PSL,1,500.0,1,500.0
2993,2014,RO,DEPUTADO FEDERAL,PRP,1,900.0,1,900.0
2994,2014,RO,DEPUTADO FEDERAL,PSC,1,5000.0,0,
2995,2014,RO,DEPUTADO FEDERAL,PRB,1,5000.0,0,
2996,2014,RO,DEPUTADO FEDERAL,PSB,1,900.0,0,
2997,2014,RO,SENADOR,PSOL,1,500.0,0,
2998,2014,RO,SENADOR,PDT,1,10000.0,0,
2999,2014,RO,SENADOR,PP,1,10000.0,1,10000.0
3000,2014,RO,SENADOR,PSD,1,0.0,0,
3001,2014,RR,DEPUTADO ESTADUAL,PROS,16,1874.9999375,8,1749.999875
3002,2014,RR,DEPUTADO ESTADUAL,PTN,7,2142.8568571428573,1,-0.001
3003,2014,RR,DEPUTADO ESTADUAL,PPL,20,899.9999,6,1000.0
3004,2014,RR,DEPUTADO ESTADUAL,PT do B,25,919.9999200000001,8,749.99975
3005,2014,RR,DEPUTADO ESTADUAL,PC do B,34,341.1763235294118,12,299.99975
3006,2014,RR,DEPUTADO ESTADUAL,PSDC,19,1000.0,5,1000.0
3007,2014,RR,DEPUTADO ESTADUAL,PRP,49,959.1836326530612,15,1000.0
3008,2014,RR,DEPUTADO ESTADUAL,PRTB,32,1453.12496875,11,1500.0
3009,2014,RR,DEPUTADO ESTADUAL,DEM,4,374.99975,2,500.0
3010,2014,RR,DEPUTADO ESTADUAL,PTB,4,5000.0,2,5000.0
3011,2014,RR,DEPUTADO ESTADUAL,PSOL,8,50.0,3,50.0
3012,2014,RR,DEPUTADO ESTADUAL,PPS,31,1451.6128709677419,9,1500.0
3013,2014,RR,DEPUTADO ESTADUAL,PRB,21,952.3809047619047,7,857.1427142857143
3014,2014,RR,DEPUTADO ESTADUAL,SD,11,3000.0,2,3000.0
3015,2014,RR,DEPUTADO ESTADUAL,PDT,17,500.0,3,500.0
3016,2014,RR,DEPUTADO ESTADUAL,PT,8,437.499875,3,500.0
3017,2014,RR,DEPUTADO ESTADUAL,PR,7,1714.2855714285713,2,2000.0
3018,2014,RR,DEPUTADO ESTADUAL,PP,14,392.85692857142857,4,374.99975
3019,2014,RR,DEPUTADO ESTADUAL,PV,16,406.2498125,8,374.99975
3020,2014,RR,DEPUTADO ESTADUAL,PSC,12,2000.0,3,2000.0
3021,2014,RR,DEPUTADO ESTADUAL,PSB,13,2769.2306923076926,2,3000.0
3022,2014,RR,DEPUTADO ESTADUAL,PEN,8,1749.999875,1,2000.0
3023,2014,RR,DEPUTADO ESTADUAL,PHS,11,1309.0907272727272,2,1600.0
3024,2014,RR,DEPUTADO ESTADUAL,PSD,2,1499.9995,1,-0.001
3025,2014,RR,DEPUTADO ESTADUAL,PTC,3,333.333,1,-0.001
3026,2014,RR,DEPUTADO ESTADUAL,PSDB,8,3000.0,4,3000.0
3027,2014,RR,DEPUTADO ESTADUAL,PSL,8,1000.0,2,1000.0
3028,2014,RR,DEPUTADO ESTADUAL,PMDB,6,3000.0,2,3000.0
3029,2014,RR,DEPUTADO ESTADUAL,PMN,8,2000.0,5,2000.0
3030,2014,RR,DEPUTADO ESTADUAL,PSTU,1,10.0,0,
3031,2014,RR,DEPUTADO FEDERAL,PT do B,2,1100.0,1,1100.0
3032,2014,RR,DEPUTADO FEDERAL,PP,6,500.0,3,500.0
3033,2014,RR,DEPUTADO FEDERAL,PDT,7,1000.0,1,1000.0
3034,2014,RR,DEPUTADO FEDERAL,PROS,3,5000.0,0,
3035,2014,RR,DEPUTADO FEDERAL,PRB,3,2000.0,0,
3036,2014,RR,DEPUTADO FEDERAL,PRP,5,1500.0,2,1500.0
3037,2014,RR,DEPUTADO FEDERAL,PTN,1,5000.0,1,5000.0
3038,2014,RR,DEPUTADO FEDERAL,PSTU,1,20.0,0,
3039,2014,RR,DEPUTADO FEDERAL,PV,8,749.99975,3,666.6663333333333
3040,2014,RR,DEPUTADO FEDERAL,PT,5,1000.0,2,1000.0
3041,2014,RR,DEPUTADO FEDERAL,PMN,4,5000.0,2,5000.0
3042,2014,RR,DEPUTADO FEDERAL,PSDC,2,1100.0,0,
3043,2014,RR,DEPUTADO FEDERAL,PR,3,3000.0,1,3000.0
3044,2014,RR,DEPUTADO FEDERAL,PPS,5,2399.9997999999996,2,3000.0
3045,2014,RR,DEPUTADO FEDERAL,PEN,1,5000.0,0,
3046,2014,RR,DEPUTADO FEDERAL,PSOL,1,20.0,1,20.0
3047,2014,RR,DEPUTADO FEDERAL,PMDB,2,5000.0,1,5000.0
3048,2014,RR,DEPUTADO FEDERAL,PSC,5,5000.0,2,5000.0
3049,2014,RR,DEPUTADO FEDERAL,PSB,3,1666.666,1,5000.0
3050,2014,RR,DEPUTADO FEDERAL,PTC,1,1000.0,0,
3051,2014,RR,DEPUTADO FEDERAL,SD,1,5000.0,1,5000.0
3052,2014,RR,DEPUTADO FEDERAL,PHS,1,750.0,0,
3053,2014,RR,DEPUTADO FEDERAL,PC do B,4,1000.0,2,1000.0
3054,2014,RR,DEPUTADO FEDERAL,PSD,1,5000.0,0,
3055,2014,RR,DEPUTADO FEDERAL,DEM,1,500.0,0,
3056,2014,RR,DEPUTADO FEDERAL,PTB,1,5000.0,0,
3057,2014,RR,DEPUTADO FEDERAL,PSDB,3,4000.0,1,4000.0
3058,2014,RR,DEPUTADO FEDERAL,PRTB,3,3000.0,1,3000.0
3059,2014,RR,DEPUTADO FEDERAL,PPL,2,1100.0,0,
3060,2014,RR,SENADOR,PSDB,1,8000.0,0,
3061,2014,RR,SENADOR,PDT,1,1000.0,0,
3062,2014,RR,SENADOR,PR,1,5800.0,0,
3063,2014,RR,SENADOR,PSTU,1,20.0,0,
3064,2014,RR,SENADOR,PPL,1,6000.0,1,6000.0
3065,2014,RR,SENADOR,PTB,1,15000.0,0,
3066,2014,SC,DEPUTADO ESTADUAL,PMDB,37,1567.5673513513511,13,1076.9226153846155
3067,2014,SC,DEPUTADO ESTADUAL,PT,36,805.5553611111111,13,461.53792307692305
3068,2014,SC,DEPUTADO ESTADUAL,PEN,16,812.4998125,2,499.9995
3069,2014,SC,DEPUTADO ESTADUAL,PR,32,1874.9999375,10,1599.9998
3070,2014,SC,DEPUTADO ESTADUAL,PP,44,2045.4543636363635,13,2115.3844615384614
3071,2014,SC,DEPUTADO ESTADUAL,PSDB,39,1602.5637435897436,16,1249.9995
3072,2014,SC,DEPUTADO ESTADUAL,PSC,59,864.4066440677966,19,842.1051052631578
3073,2014,SC,DEPUTADO ESTADUAL,PSB,25,2099.99984,3,1666.6663333333333
3074,2014,SC,DEPUTADO ESTADUAL,PSOL,22,500.0,8,500.0
3075,2014,SC,DEPUTADO ESTADUAL,PRTB,9,1111.1105555555555,7,1428.571
3076,2014,SC,DEPUTADO ESTADUAL,PSDC,3,999.9996666666666,1,-0.001
3077,2014,SC,DEPUTADO ESTADUAL,PC do B,11,777.2725454545454,4,474.9995
3078,2014,SC,DEPUTADO ESTADUAL,PTC,7,2000.0,4,2000.0
3079,2014,SC,DEPUTADO ESTADUAL,PDT,22,681.8178636363637,6,666.6663333333333
3080,2014,SC,DEPUTADO ESTADUAL,PV,16,1000.0,6,1000.0
3081,2014,SC,DEPUTADO ESTADUAL,PT do B,9,1555.5553333333332,3,1333.333
3082,2014,SC,DEPUTADO ESTADUAL,PPS,13,2500.0,5,2500.0
3083,2014,SC,DEPUTADO ESTADUAL,DEM,6,2000.0,2,2000.0
3084,2014,SC,DEPUTADO ESTADUAL,PRP,25,1919.9999599999999,9,2000.0
3085,2014,SC,DEPUTADO ESTADUAL,PHS,7,2500.0,0,
3086,2014,SC,DEPUTADO ESTADUAL,PSD,16,2031.2498125,5,999.9994
3087,2014,SC,DEPUTADO ESTADUAL,PTB,9,666.6661111111111,3,999.9996666666666
3088,2014,SC,DEPUTADO ESTADUAL,PSTU,4,18.74975,2,12.4995
3089,2014,SC,DEPUTADO ESTADUAL,PSL,3,1333.333,1,-0.001
3090,2014,SC,DEPUTADO ESTADUAL,PRB,4,749.99975,0,
3091,2014,SC,DEPUTADO ESTADUAL,PTN,4,2500.0,2,2500.0
3092,2014,SC,DEPUTADO ESTADUAL,SD,2,2000.0,0,
3093,2014,SC,DEPUTADO ESTADUAL,PPL,8,300.0,2,300.0
3094,2014,SC,DEPUTADO ESTADUAL,PROS,2,2000.0,0,
3095,2014,SC,DEPUTADO ESTADUAL,PMN,1,300.0,0,
3096,2014,SC,DEPUTADO FEDERAL,PSD,8,4500.0,3,4500.0
3097,2014,SC,DEPUTADO FEDERAL,PSTU,2,25.0,1,25.0
3098,2014,SC,DEPUTADO FEDERAL,PT,18,1888.8888333333332,6,2000.0
3099,2014,SC,DEPUTADO FEDERAL,PMN,6,416.6665,2,500.0
3100,2014,SC,DEPUTADO FEDERAL,PTN,2,5000.0,0,
3101,2014,SC,DEPUTADO FEDERAL,PT do B,7,5000.0,3,5000.0
3102,2014,SC,DEPUTADO FEDERAL,PSDB,16,4062.4998125,5,1999.9994
3103,2014,SC,DEPUTADO FEDERAL,PSB,10,4499.999900000001,4,3749.99975
3104,2014,SC,DEPUTADO FEDERAL,PPS,2,4000.0,1,4000.0
3105,2014,SC,DEPUTADO FEDERAL,PSOL,8,500.0,3,500.0
3106,2014,SC,DEPUTADO FEDERAL,PRP,16,3062.499875,6,2333.333
3107,2014,SC,DEPUTADO FEDERAL,PDT,2,2000.0,0,
3108,2014,SC,DEPUTADO FEDERAL,PSC,3,999.9993333333334,1,-0.001
3109,2014,SC,DEPUTADO FEDERAL,PCB,1,5.0,1,5.0
3110,2014,SC,DEPUTADO FEDERAL,PP,11,3636.363363636364,2,2499.9995
3111,2014,SC,DEPUTADO FEDERAL,SD,2,4000.0,0,
3112,2014,SC,DEPUTADO FEDERAL,DEM,3,4000.0,1,4000.0
3113,2014,SC,DEPUTADO FEDERAL,PTB,3,1666.6663333333333,2,1249.9995
3114,2014,SC,DEPUTADO FEDERAL,PV,1,4000.0,0,
3115,2014,SC,DEPUTADO FEDERAL,PRB,3,2000.0,1,2000.0
3116,2014,SC,DEPUTADO FEDERAL,PMDB,13,3384.615230769231,4,2999.99975
3117,2014,SC,DEPUTADO FEDERAL,PC do B,1,1750.0,1,1750.0
3118,2014,SC,DEPUTADO FEDERAL,PHS,1,5000.0,0,
3119,2014,SC,DEPUTADO FEDERAL,PPL,1,500.0,0,
3120,2014,SC,DEPUTADO FEDERAL,PRTB,1,5000.0,1,5000.0
3121,2014,SC,DEPUTADO FEDERAL,PSDC,1,3000.0,0,
3122,2014,SC,DEPUTADO FEDERAL,PEN,1,-0.001,0,
3123,2014,SC,DEPUTADO FEDERAL,PTC,1,2000.0,1,2000.0
3124,2014,SC,DEPUTADO FEDERAL,PR,1,4000.0,0,
3125,2014,SC,SENADOR,PMDB,1,8000.0,0,
3126,2014,SC,SENADOR,PT,1,7000.0,0,
3127,2014,SC,SENADOR,PSB,1,15000.0,0,
3128,2014,SC,SENADOR,PSOL,1,500.0,0,
3129,2014,SC,SENADOR,PRP,1,8000.0,1,8000.0
3130,2014,SC,SENADOR,PSTU,1,25.0,1,25.0
3131,2014,SC,SENADOR,PMN,1,1000.0,0,
3132,2014,SP,DEPUTADO ESTADUAL,PTB,142,3577.464683098591,43,3255.8137674418604
3133,2014,SP,DEPUTADO ESTADUAL,PSDB,94,3617.0211808510635,30,3199.9997999999996
3134,2014,SP,DEPUTADO ESTADUAL,PC do B,91,4835.164802197802,27,4814.814777777778
3135,2014,SP,DEPUTADO ESTADUAL,PSD,48,4583.33325,15,3999.9997999999996
3136,2014,SP,DEPUTADO ESTADUAL,PSC,85,2235.2940117647063,26,1730.768923076923
3137,2014,SP,DEPUTADO ESTADUAL,PSB,127,2503.9368425196853,38,2210.5260526315788
3138,2014,SP,DEPUTADO ESTADUAL,PRTB,56,2142.8568571428573,17,1941.1761176470588
3139,2014,SP,DEPUTADO ESTADUAL,PSTU,52,294.23075,18,283.33327777777777
3140,2014,SP,DEPUTADO ESTADUAL,PTN,47,3489.361574468085,14,3142.856928571429
3141,2014,SP,DEPUTADO ESTADUAL,PMDB,115,2582.6085565217395,37,2270.270027027027
3142,2014,SP,DEPUTADO ESTADUAL,PSOL,108,481.48144444444443,31,467.74187096774193
3143,2014,SP,DEPUTADO ESTADUAL,PPL,44,3909.0908863636364,15,3733.3332666666665
3144,2014,SP,DEPUTADO ESTADUAL,PRB,20,3799.9999500000004,6,4000.0
3145,2014,SP,DEPUTADO ESTADUAL,PT do B,29,3724.1378620689657,5,2399.9996
