,UF,CARGO,SG_PARTIDO,propor10,propor14,propor18,Variaçao 14-18,Variaçao 10-14,Variaçao 10-18
1720,SC,DEPUTADO ESTADUAL,PT,0.2391304347826087,0.3611111111111111,0.3,-0.16923076923076924,0.51010101010101,0.25454545454545446
1721,SC,DEPUTADO ESTADUAL,PDT,0.3125,0.2727272727272727,0.3076923076923077,0.12820512820512836,-0.12727272727272734,-0.01538461538461533
1722,SC,DEPUTADO ESTADUAL,PSB,0.2692307692307692,0.12,0.2,0.6666666666666669,-0.5542857142857143,-0.25714285714285706
1723,SC,DEPUTADO ESTADUAL,PSDB,0.28125,0.41025641025641024,0.3333333333333333,-0.18750000000000003,0.45868945868945865,0.18518518518518512
1724,SC,DEPUTADO ESTADUAL,PTC,0.25,0.5714285714285714,0.6666666666666666,0.16666666666666666,1.2857142857142856,1.6666666666666665
1725,SC,DEPUTADO ESTADUAL,PPS,0.32142857142857145,0.38461538461538464,0.1,-0.7399999999999999,0.19658119658119655,-0.6888888888888889
1726,SC,DEPUTADO ESTADUAL,PSOL,0.1111111111111111,0.36363636363636365,0.42105263157894735,0.15789473684210517,2.272727272727273,2.789473684210526
1727,SC,DEPUTADO ESTADUAL,PRB,0.25,0.0,0.5833333333333334,inf,-1.0,1.3333333333333335
1728,SC,DEPUTADO ESTADUAL,PV,0.27586206896551724,0.375,0.5,0.3333333333333333,0.359375,0.8125
1729,SC,DEPUTADO ESTADUAL,PP,0.3055555555555556,0.29545454545454547,0.20833333333333334,-0.2948717948717949,-0.03305785123966945,-0.31818181818181823
1730,SC,DEPUTADO ESTADUAL,PHS,0.5,0.0,0.0,,-1.0,-1.0
1731,SC,DEPUTADO ESTADUAL,PC do B,0.5,0.36363636363636365,0.4,0.10000000000000003,-0.2727272727272727,-0.19999999999999996
1732,SC,DEPUTADO ESTADUAL,PRP,0.3333333333333333,0.36,0.2857142857142857,-0.20634920634920637,0.08000000000000002,-0.14285714285714285
1733,SC,DEPUTADO ESTADUAL,PSC,0.2857142857142857,0.3220338983050847,0.6,0.8631578947368422,0.12711864406779658,1.1
1734,SC,DEPUTADO ESTADUAL,DEM,0.20833333333333334,0.3333333333333333,0.3181818181818182,-0.045454545454545414,0.5999999999999999,0.5272727272727272
1735,SC,DEPUTADO ESTADUAL,PR,0.2,0.3125,0.2222222222222222,-0.2888888888888889,0.5624999999999999,0.111111111111111
1736,SC,DEPUTADO ESTADUAL,PSL,0.25,0.3333333333333333,0.2926829268292683,-0.12195121951219512,0.33333333333333326,0.1707317073170731
1737,SC,DEPUTADO ESTADUAL,PTB,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1738,SC,DEPUTADO ESTADUAL,PSTU,0.3333333333333333,0.5,0.5,0.0,0.5000000000000001,0.5000000000000001
1739,SC,DEPUTADO ESTADUAL,PRTB,0.5,0.7777777777777778,0.5,-0.35714285714285715,0.5555555555555556,0.0
1740,SC,DEPUTADO ESTADUAL,PSD,0.5,0.3125,0.2916666666666667,-0.06666666666666661,-0.375,-0.41666666666666663
1741,SC,DEPUTADO ESTADUAL,PPL,0.5,0.25,0.0,-1.0,-0.5,-1.0
1742,SC,DEPUTADO ESTADUAL,PROS,0.5,0.0,0.0,,-1.0,-1.0
1743,SC,DEPUTADO ESTADUAL,PMN,0.5,0.0,0.2857142857142857,inf,-1.0,-0.4285714285714286
1744,SC,DEPUTADO ESTADUAL,REDE,0.5,0.0,0.3333333333333333,inf,-1.0,-0.33333333333333337
1745,SC,DEPUTADO ESTADUAL,PATRI,0.5,0.0,0.3225806451612903,inf,-1.0,-0.3548387096774194
1746,SC,DEPUTADO ESTADUAL,MDB,0.5,0.0,0.29411764705882354,inf,-1.0,-0.4117647058823529
1747,SC,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.5,0.0,0.4117647058823529,inf,-1.0,-0.17647058823529416
1748,SC,DEPUTADO ESTADUAL,PODE,0.5,0.0,0.3076923076923077,inf,-1.0,-0.3846153846153846
1749,SC,DEPUTADO ESTADUAL,AVANTE,0.5,0.0,0.5,inf,-1.0,0.0
1750,SC,DEPUTADO ESTADUAL,DC,0.5,0.0,0.4,inf,-1.0,-0.19999999999999996
1751,SC,DEPUTADO ESTADUAL,PCO,0.5,0.0,0.0,,-1.0,-1.0
1752,SC,DEPUTADO ESTADUAL,PCB,0.5,0.0,0.0,,-1.0,-1.0
1753,SC,DEPUTADO FEDERAL,PP,0.3125,0.18181818181818182,0.2222222222222222,0.22222222222222213,-0.41818181818181815,-0.2888888888888889
1754,SC,DEPUTADO FEDERAL,PT,0.35,0.3333333333333333,0.3333333333333333,0.0,-0.04761904761904761,-0.04761904761904761
1755,SC,DEPUTADO FEDERAL,PTB,0.3333333333333333,0.6666666666666666,0.0,-1.0,1.0,-1.0
1756,SC,DEPUTADO FEDERAL,PMN,0.5,0.3333333333333333,0.2,-0.3999999999999999,-0.33333333333333337,-0.6
1757,SC,DEPUTADO FEDERAL,PV,0.3333333333333333,0.0,0.5,inf,-1.0,0.5000000000000001
1758,SC,DEPUTADO FEDERAL,PDT,0.3333333333333333,0.0,0.0,,-1.0,-1.0
1759,SC,DEPUTADO FEDERAL,PRP,0.5,0.375,0.3333333333333333,-0.11111111111111116,-0.25,-0.33333333333333337
1760,SC,DEPUTADO FEDERAL,PRTB,0.0,1.0,0.5,-0.5,inf,inf
1761,SC,DEPUTADO FEDERAL,PPS,0.3333333333333333,0.5,0.5,0.0,0.5000000000000001,0.5000000000000001
1762,SC,DEPUTADO FEDERAL,PTC,0.5,1.0,0.34782608695652173,-0.6521739130434783,1.0,-0.30434782608695654
1763,SC,DEPUTADO FEDERAL,PHS,0.3333333333333333,0.0,0.3333333333333333,inf,-1.0,0.0
1764,SC,DEPUTADO FEDERAL,PSC,0.0,0.3333333333333333,0.0,-1.0,inf,
1765,SC,DEPUTADO FEDERAL,PSDB,0.375,0.3125,0.35294117647058826,0.12941176470588242,-0.16666666666666666,-0.05882352941176464
1766,SC,DEPUTADO FEDERAL,PSOL,0.0,0.375,0.35294117647058826,-0.05882352941176464,inf,inf
1767,SC,DEPUTADO FEDERAL,PC do B,0.375,1.0,1.0,0.0,1.6666666666666667,1.6666666666666667
1768,SC,DEPUTADO FEDERAL,PSTU,0.3333333333333333,0.5,0.5,0.0,0.5000000000000001,0.5000000000000001
1769,SC,DEPUTADO FEDERAL,DEM,0.2222222222222222,0.3333333333333333,0.5,0.5000000000000001,0.5,1.2500000000000002
1770,SC,DEPUTADO FEDERAL,PRB,0.0,0.3333333333333333,0.6,0.8,inf,inf
1771,SC,DEPUTADO FEDERAL,PR,0.0,0.0,0.0,,,
1772,SC,DEPUTADO FEDERAL,PSL,0.0,0.0,0.3157894736842105,inf,,inf
1773,SC,DEPUTADO FEDERAL,PSB,0.0,0.4,0.21428571428571427,-0.46428571428571436,inf,inf
1774,SC,DEPUTADO FEDERAL,PCB,0.0,1.0,0.0,-1.0,inf,
1775,SC,DEPUTADO FEDERAL,PSD,0.0,0.375,0.3,-0.20000000000000004,inf,inf
1776,SC,DEPUTADO FEDERAL,PPL,0.0,0.0,0.0,,,
1777,SC,DEPUTADO FEDERAL,MDB,0.0,0.0,0.3684210526315789,inf,,inf
1778,SC,DEPUTADO FEDERAL,PODE,0.0,0.0,0.5,inf,,inf
1779,SC,DEPUTADO FEDERAL,NOVO,0.0,0.0,0.3125,inf,,inf
1780,SC,DEPUTADO FEDERAL,PATRI,0.0,0.0,0.3684210526315789,inf,,inf
1781,SC,DEPUTADO FEDERAL,AVANTE,0.0,0.0,0.2222222222222222,inf,,inf
1782,SC,DEPUTADO FEDERAL,REDE,0.0,0.0,0.3333333333333333,inf,,inf
1783,SC,DEPUTADO FEDERAL,DC,0.0,0.0,0.0,,,
1784,SC,DEPUTADO FEDERAL,SOLIDARIEDADE,0.0,0.0,0.0,,,
1785,SC,DEPUTADO FEDERAL,PROS,0.0,0.0,0.0,,,
1786,SC,DEPUTADO FEDERAL,PCO,0.0,0.0,0.0,,,
1787,SC,SENADOR,PSTU,0.5,1.0,0.0,-1.0,1.0,-1.0
1788,SC,SENADOR,PT,0.0,0.0,0.5,inf,,inf
1789,SC,SENADOR,PP,0.5,0.0,0.0,,-1.0,-1.0
1790,SC,SENADOR,PSOL,0.0,0.0,0.0,,,
1791,SC,SENADOR,PSDB,0.0,0.0,0.0,,,
1792,SC,SENADOR,PMN,0.0,0.0,0.0,,,
1793,SC,SENADOR,PR,0.0,0.0,0.0,,,
1794,SC,SENADOR,REDE,0.0,0.0,0.5,inf,,inf
1795,SC,SENADOR,PCO,0.0,0.0,1.0,inf,,inf
1796,SC,SENADOR,PSD,0.0,0.0,0.0,,,
1797,SC,SENADOR,PSL,0.0,0.0,0.0,,,
1798,SP,DEPUTADO ESTADUAL,PSC,0.2222222222222222,0.3058823529411765,0.2631578947368421,-0.139676113360324,0.3764705882352943,0.18421052631578946
1799,SP,DEPUTADO ESTADUAL,PV,0.2986111111111111,0.2796610169491525,0.35714285714285715,0.27705627705627717,-0.06346078044934969,0.1960132890365449
1800,SP,DEPUTADO ESTADUAL,PTC,0.14018691588785046,0.2926829268292683,0.28888888888888886,-0.012962962962962996,1.0878048780487806,1.0607407407407408
1801,SP,DEPUTADO ESTADUAL,PSL,0.25,0.3157894736842105,0.3333333333333333,0.05555555555555555,0.26315789473684204,0.33333333333333326
1802,SP,DEPUTADO ESTADUAL,PP,0.08641975308641975,0.3,0.14285714285714285,-0.5238095238095238,2.4714285714285715,0.6530612244897959
1803,SP,DEPUTADO ESTADUAL,PSOL,0.07407407407407407,0.28703703703703703,0.3333333333333333,0.1612903225806451,2.875,3.5
1804,SP,DEPUTADO ESTADUAL,PPS,0.12280701754385964,0.2857142857142857,0.3076923076923077,0.07692307692307704,1.3265306122448979,1.5054945054945057
1805,SP,DEPUTADO ESTADUAL,PRTB,0.05555555555555555,0.30357142857142855,0.3076923076923077,0.013574660633484299,4.464285714285714,4.538461538461538
1806,SP,DEPUTADO ESTADUAL,PDT,0.06578947368421052,0.3103448275862069,0.3188405797101449,0.027375201288244645,3.7172413793103454,3.8463768115942027
1807,SP,DEPUTADO ESTADUAL,PSDB,0.23478260869565218,0.3191489361702128,0.3090909090909091,-0.03151515151515159,0.35933806146572106,0.31649831649831645
1808,SP,DEPUTADO ESTADUAL,PC do B,0.12790697674418605,0.2967032967032967,0.313953488372093,0.058139534883720936,1.3196803196803195,1.4545454545454544
1809,SP,DEPUTADO ESTADUAL,PMN,0.1320754716981132,0.4166666666666667,0.3230769230769231,-0.2246153846153846,2.1547619047619047,1.4461538461538463
1810,SP,DEPUTADO ESTADUAL,PTB,0.21311475409836064,0.3028169014084507,0.391304347826087,0.29221435793731054,0.42091007583965334,0.8361204013377929
1811,SP,DEPUTADO ESTADUAL,PT,0.21359223300970873,0.3142857142857143,0.32673267326732675,0.03960396039603967,0.4714285714285715,0.5297029702970298
1812,SP,DEPUTADO ESTADUAL,PHS,0.0,0.3037037037037037,0.2909090909090909,-0.04212860310421289,inf,inf
1813,SP,DEPUTADO ESTADUAL,PSB,0.31851851851851853,0.2992125984251969,0.3137254901960784,0.04850361197110414,-0.060611609595312185,-0.015047879616963127
1814,SP,DEPUTADO ESTADUAL,PRP,0.17647058823529413,0.31386861313868614,0.3119266055045872,-0.006187326648175767,0.778588807785888,0.7675840978593272
1815,SP,DEPUTADO ESTADUAL,PR,0.10526315789473684,0.3125,0.33,0.05600000000000005,1.9687500000000002,2.1350000000000002
1816,SP,DEPUTADO ESTADUAL,DEM,0.02857142857142857,0.2413793103448276,0.23529411764705882,-0.0252100840336135,7.448275862068966,7.235294117647059
1817,SP,DEPUTADO ESTADUAL,PSTU,0.37209302325581395,0.34615384615384615,0.43478260869565216,0.25603864734299514,-0.06971153846153848,0.1684782608695652
1818,SP,DEPUTADO ESTADUAL,PRB,0.25,0.3,0.30434782608695654,0.014492753623188508,0.19999999999999996,0.21739130434782616
1819,SP,DEPUTADO ESTADUAL,PCB,0.0,0.3,0.0,-1.0,inf,
1820,SP,DEPUTADO ESTADUAL,PCO,0.3333333333333333,0.4,0.2857142857142857,-0.2857142857142858,0.20000000000000012,-0.14285714285714285
1821,SP,DEPUTADO ESTADUAL,PSD,0.3333333333333333,0.3125,0.3939393939393939,0.26060606060606056,-0.062499999999999944,0.18181818181818182
1822,SP,DEPUTADO ESTADUAL,PPL,0.3333333333333333,0.3409090909090909,0.3333333333333333,-0.022222222222222206,0.022727272727272707,0.0
1823,SP,DEPUTADO ESTADUAL,PROS,0.3333333333333333,0.3023255813953488,0.3006993006993007,-0.005379236148466937,-0.09302325581395349,-0.09790209790209792
1824,SP,DEPUTADO ESTADUAL,AVANTE,0.3333333333333333,0.3023255813953488,0.3191489361702128,0.05564648117839619,-0.09302325581395349,-0.0425531914893616
1825,SP,DEPUTADO ESTADUAL,PMB,0.3333333333333333,0.3023255813953488,0.4838709677419355,0.6004962779156329,-0.09302325581395349,0.45161290322580655
1826,SP,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.3333333333333333,0.3023255813953488,0.3673469387755102,0.21507064364207235,-0.09302325581395349,0.10204081632653073
1827,SP,DEPUTADO ESTADUAL,MDB,0.3333333333333333,0.3023255813953488,0.3333333333333333,0.10256410256410257,-0.09302325581395349,0.0
1828,SP,DEPUTADO ESTADUAL,REDE,0.3333333333333333,0.3023255813953488,0.32653061224489793,0.08006279434850862,-0.09302325581395349,-0.020408163265306145
1829,SP,DEPUTADO ESTADUAL,PATRI,0.3333333333333333,0.3023255813953488,0.3120567375886525,0.032187670485542906,-0.09302325581395349,-0.06382978723404248
1830,SP,DEPUTADO ESTADUAL,PODE,0.3333333333333333,0.3023255813953488,0.2986111111111111,-0.012286324786324748,-0.09302325581395349,-0.10416666666666663
1831,SP,DEPUTADO ESTADUAL,NOVO,0.3333333333333333,0.3023255813953488,0.32,0.058461538461538544,-0.09302325581395349,-0.039999999999999925
1832,SP,DEPUTADO ESTADUAL,DC,0.3333333333333333,0.3023255813953488,0.3220338983050847,0.06518904823989567,-0.09302325581395349,-0.03389830508474578
1833,SP,DEPUTADO FEDERAL,PDT,0.08,0.3,0.3125,0.041666666666666706,2.7499999999999996,2.9062499999999996
1834,SP,DEPUTADO FEDERAL,PTB,0.3157894736842105,0.3137254901960784,0.42857142857142855,0.3660714285714285,-0.006535947712418259,0.35714285714285715
1835,SP,DEPUTADO FEDERAL,PP,0.16901408450704225,0.3,0.16666666666666666,-0.4444444444444445,0.775,-0.013888888888888925
1836,SP,DEPUTADO FEDERAL,PTC,0.29292929292929293,0.2727272727272727,0.34146341463414637,0.25203252032520346,-0.06896551724137938,0.16568544995794796
1837,SP,DEPUTADO FEDERAL,PSOL,0.24731182795698925,0.24210526315789474,0.30952380952380953,0.2784679089026915,-0.021052631578947364,0.25155279503105593
1838,SP,DEPUTADO FEDERAL,PSDB,0.09615384615384616,0.3275862068965517,0.3548387096774194,0.0831918505942276,2.4068965517241376,2.6903225806451614
1839,SP,DEPUTADO FEDERAL,PSC,0.1794871794871795,0.3157894736842105,0.0,-1.0,0.7593984962406014,-1.0
1840,SP,DEPUTADO FEDERAL,DEM,0.03225806451612903,0.3125,0.21428571428571427,-0.31428571428571433,8.687500000000002,5.642857142857142
1841,SP,DEPUTADO FEDERAL,PSB,0.32941176470588235,0.29213483146067415,0.3018867924528302,0.03338171262699564,-0.11316211878009633,-0.08355795148247981
1842,SP,DEPUTADO FEDERAL,PR,0.14285714285714285,0.3055555555555556,0.32608695652173914,0.067193675889328,1.1388888888888893,1.282608695652174
1843,SP,DEPUTADO FEDERAL,PMN,0.14285714285714285,0.25,0.3103448275862069,0.24137931034482762,0.7500000000000001,1.1724137931034484
1844,SP,DEPUTADO FEDERAL,PRTB,0.2727272727272727,0.3076923076923077,0.3064516129032258,-0.004032258064516167,0.12820512820512836,0.12365591397849472
1845,SP,DEPUTADO FEDERAL,PRB,0.0,0.3069306930693069,0.30392156862745096,-0.009803921568627517,inf,inf
1846,SP,DEPUTADO FEDERAL,PV,0.3069306930693069,0.32407407407407407,0.3103448275862069,-0.042364532019704394,0.05585424133811231,0.011123470522803162
1847,SP,DEPUTADO FEDERAL,PHS,0.1836734693877551,0.28,0.35714285714285715,0.27551020408163257,0.5244444444444445,0.9444444444444444
1848,SP,DEPUTADO FEDERAL,PCB,0.2,0.5,0.5,0.0,1.4999999999999998,1.4999999999999998
1849,SP,DEPUTADO FEDERAL,PRP,0.13513513513513514,0.31343283582089554,0.30120481927710846,-0.03901319563970163,1.319402985074627,1.2289156626506024
1850,SP,DEPUTADO FEDERAL,PT,0.14285714285714285,0.3333333333333333,0.30864197530864196,-0.07407407407407407,1.3333333333333333,1.1604938271604939
1851,SP,DEPUTADO FEDERAL,PPS,0.16,0.3333333333333333,0.18181818181818182,-0.4545454545454545,1.0833333333333333,0.13636363636363638
1852,SP,DEPUTADO FEDERAL,PC do B,0.0,0.0,0.5,inf,,inf
1853,SP,DEPUTADO FEDERAL,PSL,0.3333333333333333,0.3448275862068966,0.31343283582089554,-0.091044776119403,0.03448275862068978,-0.05970149253731333
1854,SP,DEPUTADO FEDERAL,PSTU,0.4,0.9090909090909091,0.42857142857142855,-0.5285714285714286,1.2727272727272725,0.07142857142857131
1855,SP,DEPUTADO FEDERAL,PCO,0.5,0.4,0.3,-0.25000000000000006,-0.19999999999999996,-0.4
1856,SP,DEPUTADO FEDERAL,PSD,0.5,0.34782608695652173,0.3181818181818182,-0.08522727272727272,-0.30434782608695654,-0.36363636363636365
1857,SP,DEPUTADO FEDERAL,PROS,0.5,0.3,0.297029702970297,-0.00990099009900991,-0.4,-0.40594059405940597
1858,SP,DEPUTADO FEDERAL,PPL,0.5,0.3333333333333333,0.3,-0.09999999999999998,-0.33333333333333337,-0.4
1859,SP,DEPUTADO FEDERAL,AVANTE,0.5,0.3333333333333333,0.3,-0.09999999999999998,-0.33333333333333337,-0.4
1860,SP,DEPUTADO FEDERAL,SOLIDARIEDADE,0.5,0.3333333333333333,0.3333333333333333,0.0,-0.33333333333333337,-0.33333333333333337
1861,SP,DEPUTADO FEDERAL,DC,0.5,0.3333333333333333,0.3220338983050847,-0.03389830508474578,-0.33333333333333337,-0.35593220338983056
1862,SP,DEPUTADO FEDERAL,PATRI,0.5,0.3333333333333333,0.297029702970297,-0.1089108910891089,-0.33333333333333337,-0.40594059405940597
1863,SP,DEPUTADO FEDERAL,NOVO,0.5,0.3333333333333333,0.3617021276595745,0.08510638297872353,-0.33333333333333337,-0.276595744680851
1864,SP,DEPUTADO FEDERAL,PODE,0.5,0.3333333333333333,0.2875,-0.1375,-0.33333333333333337,-0.42500000000000004
1865,SP,DEPUTADO FEDERAL,PMB,0.5,0.3333333333333333,0.46153846153846156,0.38461538461538475,-0.33333333333333337,-0.07692307692307687
1866,SP,DEPUTADO FEDERAL,MDB,0.5,0.3333333333333333,0.328125,-0.015624999999999944,-0.33333333333333337,-0.34375
1867,SP,DEPUTADO FEDERAL,REDE,0.5,0.3333333333333333,0.3125,-0.062499999999999944,-0.33333333333333337,-0.375
1868,SP,SENADOR,PCO,0.0,0.0,0.0,,,
1869,SP,SENADOR,PSB,0.0,0.0,1.0,inf,,inf
1870,SP,SENADOR,PSDB,0.0,0.0,0.5,inf,,inf
1871,SP,SENADOR,PSTU,0.5,1.0,0.5,-0.5,1.0,0.0
1872,SP,SENADOR,PSOL,0.0,0.0,0.5,inf,,inf
1873,SP,SENADOR,PT,1.0,0.0,0.0,,-1.0,-1.0
1874,SP,SENADOR,PSL,0.0,0.0,0.0,,,
1875,SP,SENADOR,PRTB,0.0,0.0,0.0,,,
1876,SP,SENADOR,REDE,0.0,0.0,0.5,inf,,inf
1877,SP,SENADOR,MDB,0.0,0.0,0.5,inf,,inf
1878,SP,SENADOR,NOVO,0.0,0.0,0.0,,,
1879,SP,SENADOR,PODE,0.0,0.0,0.0,,,
1880,SP,SENADOR,PDT,0.0,0.0,0.0,,,
1881,SP,SENADOR,DC,0.0,0.0,0.0,,,
1882,SE,DEPUTADO ESTADUAL,PSB,0.25,0.3333333333333333,0.3333333333333333,0.0,0.33333333333333326,0.33333333333333326
1883,SE,DEPUTADO ESTADUAL,PSOL,0.0,0.3333333333333333,0.3,-0.09999999999999998,inf,inf
1884,SE,DEPUTADO ESTADUAL,PTC,0.0,0.2,0.4375,1.1874999999999998,inf,inf
1885,SE,DEPUTADO ESTADUAL,PT,0.3333333333333333,0.375,0.3076923076923077,-0.17948717948717943,0.12500000000000006,-0.07692307692307682
1886,SE,DEPUTADO ESTADUAL,PV,0.0625,0.42857142857142855,0.3333333333333333,-0.2222222222222222,5.857142857142857,4.333333333333333
1887,SE,DEPUTADO ESTADUAL,PCB,0.25,0.42857142857142855,0.3333333333333333,-0.2222222222222222,0.7142857142857142,0.33333333333333326
1888,SE,DEPUTADO ESTADUAL,PSC,0.4,0.4444444444444444,0.1111111111111111,-0.75,0.111111111111111,-0.7222222222222222
1889,SE,DEPUTADO ESTADUAL,DEM,0.21428571428571427,0.3333333333333333,0.4117647058823529,0.23529411764705882,0.5555555555555556,0.9215686274509804
1890,SE,DEPUTADO ESTADUAL,PSDB,0.42857142857142855,0.2857142857142857,0.625,1.1875000000000002,-0.3333333333333333,0.4583333333333334
1891,SE,DEPUTADO ESTADUAL,PTB,0.0,0.5,0.25,-0.5,inf,inf
1892,SE,DEPUTADO ESTADUAL,PRP,0.3333333333333333,0.5,0.6666666666666666,0.33333333333333326,0.5000000000000001,1.0
1893,SE,DEPUTADO ESTADUAL,PRTB,0.0,0.5,0.2,-0.6,inf,inf
1894,SE,DEPUTADO ESTADUAL,PPS,0.07692307692307693,0.0,0.19230769230769232,inf,-1.0,1.5
1895,SE,DEPUTADO ESTADUAL,PDT,0.0,0.6666666666666666,0.16666666666666666,-0.75,inf,inf
1896,SE,DEPUTADO ESTADUAL,PR,0.0,0.4,0.3333333333333333,-0.16666666666666677,inf,inf
1897,SE,DEPUTADO ESTADUAL,PSL,0.0,0.18181818181818182,0.4,1.2,inf,inf
1898,SE,DEPUTADO ESTADUAL,PRB,0.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,inf,inf
1899,SE,DEPUTADO ESTADUAL,PP,0.0,0.5,0.0,-1.0,inf,
1900,SE,DEPUTADO ESTADUAL,PSTU,0.0,0.4,0.0,-1.0,inf,
1901,SE,DEPUTADO ESTADUAL,PC do B,1.0,0.4,0.3333333333333333,-0.16666666666666677,-0.6,-0.6666666666666667
1902,SE,DEPUTADO ESTADUAL,PMN,0.0,0.46153846153846156,0.42857142857142855,-0.07142857142857154,inf,inf
1903,SE,DEPUTADO ESTADUAL,PROS,0.0,0.25,0.0,-1.0,inf,
1904,SE,DEPUTADO ESTADUAL,PSD,0.0,0.16666666666666666,0.375,1.2500000000000002,inf,inf
1905,SE,DEPUTADO ESTADUAL,PPL,0.0,0.4,0.5,0.24999999999999994,inf,inf
1906,SE,DEPUTADO ESTADUAL,PODE,0.0,0.4,0.42857142857142855,0.07142857142857131,inf,inf
1907,SE,DEPUTADO ESTADUAL,PMB,0.0,0.4,0.0,-1.0,inf,
1908,SE,DEPUTADO ESTADUAL,REDE,0.0,0.4,0.3333333333333333,-0.16666666666666677,inf,inf
1909,SE,DEPUTADO ESTADUAL,AVANTE,0.0,0.4,0.16666666666666666,-0.5833333333333334,inf,inf
1910,SE,DEPUTADO ESTADUAL,PATRI,0.0,0.4,0.125,-0.6875,inf,inf
1911,SE,DEPUTADO ESTADUAL,MDB,0.0,0.4,0.5,0.24999999999999994,inf,inf
1912,SE,DEPUTADO ESTADUAL,SOLIDARIEDADE,0.0,0.4,0.5,0.24999999999999994,inf,inf
1913,SE,DEPUTADO FEDERAL,PRTB,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
1914,SE,DEPUTADO FEDERAL,PC do B,0.0,1.0,0.5,-0.5,inf,inf
1915,SE,DEPUTADO FEDERAL,PSC,0.3333333333333333,0.0,0.0,,-1.0,-1.0
1916,SE,DEPUTADO FEDERAL,DEM,0.3,0.6666666666666666,0.2,-0.7,1.222222222222222,-0.33333333333333326
1917,SE,DEPUTADO FEDERAL,PSB,0.0,0.0,0.16666666666666666,inf,,inf
1918,SE,DEPUTADO FEDERAL,PP,0.5,0.3333333333333333,0.0,-1.0,-0.33333333333333337,-1.0
1919,SE,DEPUTADO FEDERAL,PTB,0.0,0.0,0.0,,,
1920,SE,DEPUTADO FEDERAL,PV,0.18181818181818182,0.25,0.4,0.6000000000000001,0.37499999999999994,1.2
1921,SE,DEPUTADO FEDERAL,PCB,0.0,0.3333333333333333,0.3333333333333333,0.0,inf,inf
1922,SE,DEPUTADO FEDERAL,PSDB,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666665,-0.3999999999999999,0.0
1923,SE,DEPUTADO FEDERAL,PMN,0.0,0.3333333333333333,0.25,-0.24999999999999994,inf,inf
1924,SE,DEPUTADO FEDERAL,PDT,0.0,0.25,0.6666666666666666,1.6666666666666665,inf,inf
1925,SE,DEPUTADO FEDERAL,PSTU,0.0,1.0,0.5,-0.5,inf,inf
1926,SE,DEPUTADO FEDERAL,PRB,0.0,0.5,0.5,0.0,inf,inf
1927,SE,DEPUTADO FEDERAL,PT,0.0,0.2,0.3333333333333333,0.6666666666666665,inf,inf
1928,SE,DEPUTADO FEDERAL,PPS,0.0,0.0,0.0,,,
1929,SE,DEPUTADO FEDERAL,PR,0.0,1.0,0.5,-0.5,inf,inf
1930,SE,DEPUTADO FEDERAL,PSOL,0.0,0.2222222222222222,0.3,0.35000000000000003,inf,inf
1931,SE,DEPUTADO FEDERAL,PRP,0.0,0.5,0.0,-1.0,inf,
1932,SE,DEPUTADO FEDERAL,PHS,1.0,1.0,0.3333333333333333,-0.6666666666666667,0.0,-0.6666666666666667
1933,SE,DEPUTADO FEDERAL,PSD,1.0,0.0,0.0,,-1.0,-1.0
1934,SE,DEPUTADO FEDERAL,PPL,1.0,0.5,0.6666666666666666,0.33333333333333326,-0.5,-0.33333333333333337
1935,SE,DEPUTADO FEDERAL,PROS,1.0,0.5,0.0,-1.0,-0.5,-1.0
1936,SE,DEPUTADO FEDERAL,PSL,1.0,1.0,0.2727272727272727,-0.7272727272727273,0.0,-0.7272727272727273
1937,SE,DEPUTADO FEDERAL,SOLIDARIEDADE,1.0,0.5,0.5,0.0,-0.5,-0.5
1938,SE,DEPUTADO FEDERAL,REDE,1.0,0.5,0.3076923076923077,-0.3846153846153846,-0.5,-0.6923076923076923
1939,SE,DEPUTADO FEDERAL,AVANTE,1.0,0.5,0.3333333333333333,-0.33333333333333337,-0.5,-0.6666666666666667
1940,SE,DEPUTADO FEDERAL,NOVO,1.0,0.5,0.5,0.0,-0.5,-0.5
1941,SE,DEPUTADO FEDERAL,PODE,1.0,0.5,0.25,-0.5,-0.5,-0.75
1942,SE,DEPUTADO FEDERAL,MDB,1.0,0.5,0.3333333333333333,-0.33333333333333337,-0.5,-0.6666666666666667
1943,SE,DEPUTADO FEDERAL,DC,1.0,0.5,0.3333333333333333,-0.33333333333333337,-0.5,-0.6666666666666667
1944,SE,DEPUTADO FEDERAL,PATRI,1.0,0.5,0.5,0.0,-0.5,-0.5
1945,SE,DEPUTADO FEDERAL,PTC,1.0,0.5,0.0,-1.0,-0.5,-1.0
1946,SE,SENADOR,PSB,0.0,0.5,0.0,-1.0,inf,
1947,SE,SENADOR,PV,0.0,0.5,0.0,-1.0,inf,
1948,SE,SENADOR,PSTU,0.5,0.0,0.0,,-1.0,-1.0
1949,SE,SENADOR,PSC,0.0,0.0,0.0,,,
1950,SE,SENADOR,PSOL,0.0,0.0,0.5,inf,,inf
1951,SE,SENADOR,PT,0.0,0.0,0.0,,,
