,UF,ANO,CARGO,DS,COR,CANDIDATOS_COR,TOTAL,% do Total
6773,RR,2018,DEPUTADO ESTADUAL,PRTB,PRETA,1,22,0.045454545454545456
6774,RR,2018,DEPUTADO ESTADUAL,PRTB,PARDA,12,22,0.5454545454545454
6775,RR,2018,DEPUTADO ESTADUAL,PRTB,AMARELA,1,22,0.045454545454545456
6776,RR,2018,DEPUTADO ESTADUAL,DC,BRANCA,2,5,0.4
6777,RR,2018,DEPUTADO ESTADUAL,DC,PARDA,3,5,0.6
6778,RR,2018,DEPUTADO ESTADUAL,PSOL,BRANCA,4,9,0.4444444444444444
6779,RR,2018,DEPUTADO ESTADUAL,PSOL,PARDA,5,9,0.5555555555555556
6780,RR,2018,DEPUTADO ESTADUAL,PSL,BRANCA,9,17,0.5294117647058824
6781,RR,2018,DEPUTADO ESTADUAL,PSL,PARDA,8,17,0.47058823529411764
6782,RR,2018,DEPUTADO ESTADUAL,PPL,BRANCA,10,21,0.47619047619047616
6783,RR,2018,DEPUTADO ESTADUAL,PPL,PRETA,2,21,0.09523809523809523
6784,RR,2018,DEPUTADO ESTADUAL,PPL,PARDA,7,21,0.3333333333333333
6785,RR,2018,DEPUTADO ESTADUAL,PPL,INDÍGENA,2,21,0.09523809523809523
6786,RR,2018,DEPUTADO ESTADUAL,PP,BRANCA,1,7,0.14285714285714285
6787,RR,2018,DEPUTADO ESTADUAL,PP,PARDA,6,7,0.8571428571428571
6788,RR,2018,DEPUTADO ESTADUAL,REDE,BRANCA,5,13,0.38461538461538464
6789,RR,2018,DEPUTADO ESTADUAL,REDE,PRETA,2,13,0.15384615384615385
6790,RR,2018,DEPUTADO ESTADUAL,REDE,PARDA,4,13,0.3076923076923077
6791,RR,2018,DEPUTADO ESTADUAL,REDE,INDÍGENA,2,13,0.15384615384615385
6792,RR,2018,DEPUTADO ESTADUAL,PSD,BRANCA,4,16,0.25
6793,RR,2018,DEPUTADO ESTADUAL,PSD,PRETA,1,16,0.0625
6794,RR,2018,DEPUTADO ESTADUAL,PSD,PARDA,10,16,0.625
6795,RR,2018,DEPUTADO ESTADUAL,PSD,INDÍGENA,1,16,0.0625
6796,RR,2018,DEPUTADO ESTADUAL,PSDB,BRANCA,3,13,0.23076923076923078
6797,RR,2018,DEPUTADO ESTADUAL,PSDB,PRETA,2,13,0.15384615384615385
6798,RR,2018,DEPUTADO ESTADUAL,PSDB,PARDA,8,13,0.6153846153846154
6799,RR,2018,DEPUTADO ESTADUAL,PCB,BRANCA,1,6,0.16666666666666666
6800,RR,2018,DEPUTADO ESTADUAL,PCB,PRETA,1,6,0.16666666666666666
6801,RR,2018,DEPUTADO ESTADUAL,PCB,PARDA,1,6,0.16666666666666666
6802,RR,2018,DEPUTADO ESTADUAL,PCB,INDÍGENA,3,6,0.5
6803,RR,2018,DEPUTADO ESTADUAL,PC do B,BRANCA,1,8,0.125
6804,RR,2018,DEPUTADO ESTADUAL,PC do B,PRETA,1,8,0.125
6805,RR,2018,DEPUTADO ESTADUAL,PC do B,PARDA,6,8,0.75
6806,RR,2018,DEPUTADO ESTADUAL,PHS,PARDA,6,6,1.0
6807,RR,2018,DEPUTADO ESTADUAL,DEM,PARDA,8,8,1.0
6808,RR,2018,DEPUTADO ESTADUAL,PPS,BRANCA,1,10,0.1
6809,RR,2018,DEPUTADO ESTADUAL,PPS,PARDA,9,10,0.9
6810,RR,2018,DEPUTADO ESTADUAL,PSC,BRANCA,3,9,0.3333333333333333
6811,RR,2018,DEPUTADO ESTADUAL,PSC,PARDA,6,9,0.6666666666666666
6812,RR,2018,DEPUTADO ESTADUAL,PDT,BRANCA,2,5,0.4
6813,RR,2018,DEPUTADO ESTADUAL,PDT,PARDA,3,5,0.6
6814,RR,2018,DEPUTADO ESTADUAL,PROS,BRANCA,3,5,0.6
6815,RR,2018,DEPUTADO ESTADUAL,PROS,PARDA,2,5,0.4
6816,RR,2018,DEPUTADO ESTADUAL,PSB,BRANCA,1,5,0.2
6817,RR,2018,DEPUTADO ESTADUAL,PSB,PARDA,4,5,0.8
6818,RR,2018,DEPUTADO FEDERAL,PDT,PARDA,4,4,1.0
6819,RR,2018,DEPUTADO FEDERAL,PMB,BRANCA,1,2,0.5
6820,RR,2018,DEPUTADO FEDERAL,PMB,PARDA,1,2,0.5
6821,RR,2018,DEPUTADO FEDERAL,PHS,PRETA,2,10,0.2
6822,RR,2018,DEPUTADO FEDERAL,PHS,PARDA,8,10,0.8
6823,RR,2018,DEPUTADO FEDERAL,AVANTE,BRANCA,1,8,0.125
6824,RR,2018,DEPUTADO FEDERAL,AVANTE,PARDA,7,8,0.875
6825,RR,2018,DEPUTADO FEDERAL,MDB,BRANCA,2,3,0.6666666666666666
6826,RR,2018,DEPUTADO FEDERAL,MDB,PARDA,1,3,0.3333333333333333
6827,RR,2018,DEPUTADO FEDERAL,PROS,BRANCA,3,7,0.42857142857142855
6828,RR,2018,DEPUTADO FEDERAL,PROS,PARDA,4,7,0.5714285714285714
6829,RR,2018,DEPUTADO FEDERAL,PSD,BRANCA,1,4,0.25
6830,RR,2018,DEPUTADO FEDERAL,PSD,PARDA,3,4,0.75
6831,RR,2018,DEPUTADO FEDERAL,PSB,BRANCA,1,5,0.2
6832,RR,2018,DEPUTADO FEDERAL,PSB,PARDA,4,5,0.8
6833,RR,2018,DEPUTADO FEDERAL,PTC,PARDA,2,2,1.0
6834,RR,2018,DEPUTADO FEDERAL,PR,BRANCA,3,9,0.3333333333333333
6835,RR,2018,DEPUTADO FEDERAL,PR,PRETA,1,9,0.1111111111111111
6836,RR,2018,DEPUTADO FEDERAL,PR,PARDA,5,9,0.5555555555555556
6837,RR,2018,DEPUTADO FEDERAL,PC do B,BRANCA,2,4,0.5
6838,RR,2018,DEPUTADO FEDERAL,PC do B,PARDA,2,4,0.5
6839,RR,2018,DEPUTADO FEDERAL,PATRI,BRANCA,7,11,0.6363636363636364
6840,RR,2018,DEPUTADO FEDERAL,PATRI,PARDA,4,11,0.36363636363636365
6841,RR,2018,DEPUTADO FEDERAL,DC,BRANCA,2,3,0.6666666666666666
6842,RR,2018,DEPUTADO FEDERAL,DC,PARDA,1,3,0.3333333333333333
6843,RR,2018,DEPUTADO FEDERAL,PSDB,BRANCA,2,5,0.4
6844,RR,2018,DEPUTADO FEDERAL,PSDB,PARDA,3,5,0.6
6845,RR,2018,DEPUTADO FEDERAL,PPS,PARDA,4,4,1.0
6846,RR,2018,DEPUTADO FEDERAL,PRB,BRANCA,1,3,0.3333333333333333
6847,RR,2018,DEPUTADO FEDERAL,PRB,PARDA,2,3,0.6666666666666666
6848,RR,2018,DEPUTADO FEDERAL,DEM,BRANCA,2,5,0.4
6849,RR,2018,DEPUTADO FEDERAL,DEM,PRETA,1,5,0.2
6850,RR,2018,DEPUTADO FEDERAL,DEM,PARDA,2,5,0.4
6851,RR,2018,DEPUTADO FEDERAL,PSL,BRANCA,6,9,0.6666666666666666
6852,RR,2018,DEPUTADO FEDERAL,PSL,PARDA,3,9,0.3333333333333333
6853,RR,2018,DEPUTADO FEDERAL,PRP,BRANCA,1,4,0.25
6854,RR,2018,DEPUTADO FEDERAL,PRP,PRETA,1,4,0.25
6855,RR,2018,DEPUTADO FEDERAL,PRP,PARDA,2,4,0.5
6856,RR,2018,DEPUTADO FEDERAL,REDE,BRANCA,2,4,0.5
6857,RR,2018,DEPUTADO FEDERAL,REDE,PARDA,1,4,0.25
6858,RR,2018,DEPUTADO FEDERAL,REDE,INDÍGENA,1,4,0.25
6859,RR,2018,DEPUTADO FEDERAL,PRTB,BRANCA,1,4,0.25
6860,RR,2018,DEPUTADO FEDERAL,PRTB,PARDA,3,4,0.75
6861,RR,2018,DEPUTADO FEDERAL,PV,BRANCA,1,6,0.16666666666666666
6862,RR,2018,DEPUTADO FEDERAL,PV,PARDA,5,6,0.8333333333333334
6863,RR,2018,DEPUTADO FEDERAL,PSOL,BRANCA,1,4,0.25
6864,RR,2018,DEPUTADO FEDERAL,PSOL,PARDA,2,4,0.5
6865,RR,2018,DEPUTADO FEDERAL,PSOL,INDÍGENA,1,4,0.25
6866,RR,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,1,6,0.16666666666666666
6867,RR,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,PARDA,5,6,0.8333333333333334
6868,RR,2018,DEPUTADO FEDERAL,PTB,PRETA,1,4,0.25
6869,RR,2018,DEPUTADO FEDERAL,PTB,PARDA,3,4,0.75
6870,RR,2018,DEPUTADO FEDERAL,PSC,PARDA,2,2,1.0
6871,RR,2018,DEPUTADO FEDERAL,PODE,BRANCA,2,14,0.14285714285714285
6872,RR,2018,DEPUTADO FEDERAL,PODE,PARDA,12,14,0.8571428571428571
6873,RR,2018,DEPUTADO FEDERAL,PT,BRANCA,1,2,0.5
6874,RR,2018,DEPUTADO FEDERAL,PT,PARDA,1,2,0.5
6875,RR,2018,DEPUTADO FEDERAL,PP,PARDA,3,3,1.0
6876,RR,2018,DEPUTADO FEDERAL,PCB,PARDA,1,1,1.0
6877,RR,2018,DEPUTADO FEDERAL,PPL,BRANCA,1,1,1.0
6878,RR,2018,DEPUTADO FEDERAL,PSTU,PARDA,1,1,1.0
6879,RR,2018,SENADOR,PR,BRANCA,1,1,1.0
6880,RR,2018,SENADOR,PSTU,BRANCA,1,1,1.0
6881,RR,2018,SENADOR,PCB,INDÍGENA,1,1,1.0
6882,RR,2018,SENADOR,PTB,PARDA,1,1,1.0
6883,RR,2018,SENADOR,MDB,BRANCA,1,1,1.0
6884,RR,2018,SENADOR,PSL,PARDA,1,1,1.0
6885,RR,2018,SENADOR,PV,PARDA,1,1,1.0
6886,RR,2018,SENADOR,PRB,PRETA,1,1,1.0
6887,RR,2018,SENADOR,PATRI,BRANCA,1,1,1.0
6888,RR,2018,SENADOR,DEM,PARDA,1,1,1.0
6889,RR,2018,SENADOR,PDT,BRANCA,1,1,1.0
6890,SC,2014,DEPUTADO ESTADUAL,PMDB,BRANCA,36,37,0.972972972972973
6891,SC,2014,DEPUTADO ESTADUAL,PMDB,PRETA,1,37,0.02702702702702703
6892,SC,2014,DEPUTADO ESTADUAL,PT,BRANCA,31,36,0.8611111111111112
6893,SC,2014,DEPUTADO ESTADUAL,PT,PRETA,4,36,0.1111111111111111
6894,SC,2014,DEPUTADO ESTADUAL,PT,PARDA,1,36,0.027777777777777776
6895,SC,2014,DEPUTADO ESTADUAL,PEN,BRANCA,15,16,0.9375
6896,SC,2014,DEPUTADO ESTADUAL,PEN,PRETA,1,16,0.0625
6897,SC,2014,DEPUTADO ESTADUAL,PR,BRANCA,30,32,0.9375
6898,SC,2014,DEPUTADO ESTADUAL,PR,PRETA,2,32,0.0625
6899,SC,2014,DEPUTADO ESTADUAL,PP,BRANCA,44,44,1.0
6900,SC,2014,DEPUTADO ESTADUAL,PSDB,BRANCA,34,39,0.8717948717948718
6901,SC,2014,DEPUTADO ESTADUAL,PSDB,PRETA,3,39,0.07692307692307693
6902,SC,2014,DEPUTADO ESTADUAL,PSDB,PARDA,2,39,0.05128205128205128
6903,SC,2014,DEPUTADO ESTADUAL,PSC,BRANCA,50,59,0.847457627118644
6904,SC,2014,DEPUTADO ESTADUAL,PSC,PRETA,5,59,0.0847457627118644
6905,SC,2014,DEPUTADO ESTADUAL,PSC,PARDA,4,59,0.06779661016949153
6906,SC,2014,DEPUTADO ESTADUAL,PSB,BRANCA,25,25,1.0
6907,SC,2014,DEPUTADO ESTADUAL,PSOL,BRANCA,21,22,0.9545454545454546
6908,SC,2014,DEPUTADO ESTADUAL,PSOL,PRETA,1,22,0.045454545454545456
6909,SC,2014,DEPUTADO ESTADUAL,PRTB,BRANCA,9,9,1.0
6910,SC,2014,DEPUTADO ESTADUAL,PSDC,BRANCA,3,3,1.0
6911,SC,2014,DEPUTADO ESTADUAL,PC do B,BRANCA,10,11,0.9090909090909091
6912,SC,2014,DEPUTADO ESTADUAL,PC do B,PARDA,1,11,0.09090909090909091
6913,SC,2014,DEPUTADO ESTADUAL,PTC,BRANCA,7,7,1.0
6914,SC,2014,DEPUTADO ESTADUAL,PDT,BRANCA,19,22,0.8636363636363636
6915,SC,2014,DEPUTADO ESTADUAL,PDT,PRETA,2,22,0.09090909090909091
6916,SC,2014,DEPUTADO ESTADUAL,PDT,PARDA,1,22,0.045454545454545456
6917,SC,2014,DEPUTADO ESTADUAL,PV,BRANCA,16,16,1.0
6918,SC,2014,DEPUTADO ESTADUAL,PT do B,BRANCA,6,9,0.6666666666666666
6919,SC,2014,DEPUTADO ESTADUAL,PT do B,PARDA,3,9,0.3333333333333333
6920,SC,2014,DEPUTADO ESTADUAL,PPS,BRANCA,12,13,0.9230769230769231
6921,SC,2014,DEPUTADO ESTADUAL,PPS,PRETA,1,13,0.07692307692307693
6922,SC,2014,DEPUTADO ESTADUAL,DEM,BRANCA,6,6,1.0
6923,SC,2014,DEPUTADO ESTADUAL,PRP,BRANCA,24,25,0.96
6924,SC,2014,DEPUTADO ESTADUAL,PRP,PRETA,1,25,0.04
6925,SC,2014,DEPUTADO ESTADUAL,PHS,BRANCA,6,7,0.8571428571428571
6926,SC,2014,DEPUTADO ESTADUAL,PHS,PARDA,1,7,0.14285714285714285
6927,SC,2014,DEPUTADO ESTADUAL,PSD,BRANCA,16,16,1.0
6928,SC,2014,DEPUTADO ESTADUAL,PTB,BRANCA,9,9,1.0
6929,SC,2014,DEPUTADO ESTADUAL,PSTU,BRANCA,3,4,0.75
6930,SC,2014,DEPUTADO ESTADUAL,PSTU,PRETA,1,4,0.25
6931,SC,2014,DEPUTADO ESTADUAL,PSL,BRANCA,3,3,1.0
6932,SC,2014,DEPUTADO ESTADUAL,PRB,BRANCA,4,4,1.0
6933,SC,2014,DEPUTADO ESTADUAL,PTN,BRANCA,4,4,1.0
6934,SC,2014,DEPUTADO ESTADUAL,SD,BRANCA,1,2,0.5
6935,SC,2014,DEPUTADO ESTADUAL,SD,PARDA,1,2,0.5
6936,SC,2014,DEPUTADO ESTADUAL,PPL,BRANCA,3,8,0.375
6937,SC,2014,DEPUTADO ESTADUAL,PPL,PRETA,3,8,0.375
6938,SC,2014,DEPUTADO ESTADUAL,PPL,PARDA,2,8,0.25
6939,SC,2014,DEPUTADO ESTADUAL,PROS,BRANCA,2,2,1.0
6940,SC,2014,DEPUTADO ESTADUAL,PMN,BRANCA,1,1,1.0
6941,SC,2014,DEPUTADO FEDERAL,PSD,BRANCA,7,8,0.875
6942,SC,2014,DEPUTADO FEDERAL,PSD,PARDA,1,8,0.125
6943,SC,2014,DEPUTADO FEDERAL,PSTU,BRANCA,2,2,1.0
6944,SC,2014,DEPUTADO FEDERAL,PT,BRANCA,14,18,0.7777777777777778
6945,SC,2014,DEPUTADO FEDERAL,PT,PRETA,2,18,0.1111111111111111
6946,SC,2014,DEPUTADO FEDERAL,PT,PARDA,2,18,0.1111111111111111
6947,SC,2014,DEPUTADO FEDERAL,PMN,BRANCA,4,6,0.6666666666666666
6948,SC,2014,DEPUTADO FEDERAL,PMN,PRETA,2,6,0.3333333333333333
6949,SC,2014,DEPUTADO FEDERAL,PTN,BRANCA,1,2,0.5
6950,SC,2014,DEPUTADO FEDERAL,PTN,PRETA,1,2,0.5
6951,SC,2014,DEPUTADO FEDERAL,PT do B,BRANCA,5,7,0.7142857142857143
6952,SC,2014,DEPUTADO FEDERAL,PT do B,PRETA,1,7,0.14285714285714285
6953,SC,2014,DEPUTADO FEDERAL,PT do B,PARDA,1,7,0.14285714285714285
6954,SC,2014,DEPUTADO FEDERAL,PSDB,BRANCA,15,16,0.9375
6955,SC,2014,DEPUTADO FEDERAL,PSDB,PRETA,1,16,0.0625
6956,SC,2014,DEPUTADO FEDERAL,PSB,BRANCA,10,10,1.0
6957,SC,2014,DEPUTADO FEDERAL,PPS,BRANCA,2,2,1.0
6958,SC,2014,DEPUTADO FEDERAL,PSOL,BRANCA,7,8,0.875
6959,SC,2014,DEPUTADO FEDERAL,PSOL,PRETA,1,8,0.125
6960,SC,2014,DEPUTADO FEDERAL,PRP,BRANCA,15,16,0.9375
6961,SC,2014,DEPUTADO FEDERAL,PRP,PRETA,1,16,0.0625
6962,SC,2014,DEPUTADO FEDERAL,PDT,BRANCA,2,2,1.0
6963,SC,2014,DEPUTADO FEDERAL,PSC,BRANCA,2,3,0.6666666666666666
6964,SC,2014,DEPUTADO FEDERAL,PSC,PRETA,1,3,0.3333333333333333
6965,SC,2014,DEPUTADO FEDERAL,PCB,BRANCA,1,1,1.0
6966,SC,2014,DEPUTADO FEDERAL,PP,BRANCA,11,11,1.0
6967,SC,2014,DEPUTADO FEDERAL,SD,BRANCA,2,2,1.0
6968,SC,2014,DEPUTADO FEDERAL,DEM,BRANCA,3,3,1.0
6969,SC,2014,DEPUTADO FEDERAL,PTB,BRANCA,3,3,1.0
6970,SC,2014,DEPUTADO FEDERAL,PV,BRANCA,1,1,1.0
6971,SC,2014,DEPUTADO FEDERAL,PRB,BRANCA,3,3,1.0
6972,SC,2014,DEPUTADO FEDERAL,PMDB,BRANCA,11,13,0.8461538461538461
6973,SC,2014,DEPUTADO FEDERAL,PMDB,PRETA,1,13,0.07692307692307693
6974,SC,2014,DEPUTADO FEDERAL,PMDB,PARDA,1,13,0.07692307692307693
6975,SC,2014,DEPUTADO FEDERAL,PC do B,BRANCA,1,1,1.0
6976,SC,2014,DEPUTADO FEDERAL,PHS,BRANCA,1,1,1.0
6977,SC,2014,DEPUTADO FEDERAL,PPL,BRANCA,1,1,1.0
6978,SC,2014,DEPUTADO FEDERAL,PRTB,BRANCA,1,1,1.0
6979,SC,2014,DEPUTADO FEDERAL,PSDC,BRANCA,1,1,1.0
6980,SC,2014,DEPUTADO FEDERAL,PEN,BRANCA,1,1,1.0
6981,SC,2014,DEPUTADO FEDERAL,PTC,BRANCA,1,1,1.0
6982,SC,2014,DEPUTADO FEDERAL,PR,BRANCA,1,1,1.0
6983,SC,2014,SENADOR,PMDB,BRANCA,1,1,1.0
6984,SC,2014,SENADOR,PT,BRANCA,1,1,1.0
6985,SC,2014,SENADOR,PSB,BRANCA,1,1,1.0
6986,SC,2014,SENADOR,PSOL,BRANCA,1,1,1.0
6987,SC,2014,SENADOR,PRP,BRANCA,1,1,1.0
6988,SC,2014,SENADOR,PSTU,BRANCA,1,1,1.0
6989,SC,2014,SENADOR,PMN,BRANCA,1,1,1.0
6990,SC,2018,DEPUTADO ESTADUAL,PSDB,BRANCA,26,27,0.9629629629629629
6991,SC,2018,DEPUTADO ESTADUAL,PSDB,PRETA,1,27,0.037037037037037035
6992,SC,2018,DEPUTADO ESTADUAL,REDE,BRANCA,14,18,0.7777777777777778
6993,SC,2018,DEPUTADO ESTADUAL,REDE,PRETA,2,18,0.1111111111111111
6994,SC,2018,DEPUTADO ESTADUAL,REDE,PARDA,2,18,0.1111111111111111
6995,SC,2018,DEPUTADO ESTADUAL,PSL,BRANCA,35,41,0.8536585365853658
6996,SC,2018,DEPUTADO ESTADUAL,PSL,PRETA,1,41,0.024390243902439025
6997,SC,2018,DEPUTADO ESTADUAL,PSL,PARDA,5,41,0.12195121951219512
6998,SC,2018,DEPUTADO ESTADUAL,PATRI,BRANCA,25,31,0.8064516129032258
6999,SC,2018,DEPUTADO ESTADUAL,PATRI,PRETA,2,31,0.06451612903225806
7000,SC,2018,DEPUTADO ESTADUAL,PATRI,PARDA,4,31,0.12903225806451613
7001,SC,2018,DEPUTADO ESTADUAL,PSB,BRANCA,21,25,0.84
7002,SC,2018,DEPUTADO ESTADUAL,PSB,PRETA,2,25,0.08
7003,SC,2018,DEPUTADO ESTADUAL,PSB,PARDA,2,25,0.08
7004,SC,2018,DEPUTADO ESTADUAL,PP,BRANCA,24,24,1.0
7005,SC,2018,DEPUTADO ESTADUAL,MDB,BRANCA,34,34,1.0
7006,SC,2018,DEPUTADO ESTADUAL,PTB,BRANCA,5,6,0.8333333333333334
7007,SC,2018,DEPUTADO ESTADUAL,PTB,PARDA,1,6,0.16666666666666666
7008,SC,2018,DEPUTADO ESTADUAL,PDT,BRANCA,12,13,0.9230769230769231
7009,SC,2018,DEPUTADO ESTADUAL,PDT,PRETA,1,13,0.07692307692307693
7010,SC,2018,DEPUTADO ESTADUAL,PR,BRANCA,16,18,0.8888888888888888
7011,SC,2018,DEPUTADO ESTADUAL,PR,PARDA,2,18,0.1111111111111111
7012,SC,2018,DEPUTADO ESTADUAL,PSD,BRANCA,20,24,0.8333333333333334
7013,SC,2018,DEPUTADO ESTADUAL,PSD,PRETA,1,24,0.041666666666666664
7014,SC,2018,DEPUTADO ESTADUAL,PSD,PARDA,3,24,0.125
7015,SC,2018,DEPUTADO ESTADUAL,PRP,BRANCA,14,21,0.6666666666666666
7016,SC,2018,DEPUTADO ESTADUAL,PRP,PRETA,1,21,0.047619047619047616
7017,SC,2018,DEPUTADO ESTADUAL,PRP,PARDA,6,21,0.2857142857142857
7018,SC,2018,DEPUTADO ESTADUAL,PV,BRANCA,6,8,0.75
7019,SC,2018,DEPUTADO ESTADUAL,PV,PRETA,1,8,0.125
7020,SC,2018,DEPUTADO ESTADUAL,PV,PARDA,1,8,0.125
7021,SC,2018,DEPUTADO ESTADUAL,PRTB,BRANCA,2,2,1.0
7022,SC,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,BRANCA,15,17,0.8823529411764706
7023,SC,2018,DEPUTADO ESTADUAL,SOLIDARIEDADE,PRETA,2,17,0.11764705882352941
7024,SC,2018,DEPUTADO ESTADUAL,DEM,BRANCA,21,22,0.9545454545454546
7025,SC,2018,DEPUTADO ESTADUAL,DEM,PARDA,1,22,0.045454545454545456
7026,SC,2018,DEPUTADO ESTADUAL,PT,BRANCA,27,30,0.9
7027,SC,2018,DEPUTADO ESTADUAL,PT,PRETA,1,30,0.03333333333333333
7028,SC,2018,DEPUTADO ESTADUAL,PT,PARDA,2,30,0.06666666666666667
7029,SC,2018,DEPUTADO ESTADUAL,PMN,BRANCA,14,14,1.0
7030,SC,2018,DEPUTADO ESTADUAL,PTC,BRANCA,6,6,1.0
7031,SC,2018,DEPUTADO ESTADUAL,PRB,BRANCA,12,12,1.0
7032,SC,2018,DEPUTADO ESTADUAL,PPL,BRANCA,1,1,1.0
7033,SC,2018,DEPUTADO ESTADUAL,PPS,BRANCA,8,10,0.8
7034,SC,2018,DEPUTADO ESTADUAL,PPS,PRETA,1,10,0.1
7035,SC,2018,DEPUTADO ESTADUAL,PPS,PARDA,1,10,0.1
7036,SC,2018,DEPUTADO ESTADUAL,PODE,BRANCA,13,13,1.0
7037,SC,2018,DEPUTADO ESTADUAL,PSOL,BRANCA,14,19,0.7368421052631579
7038,SC,2018,DEPUTADO ESTADUAL,PSOL,PRETA,3,19,0.15789473684210525
7039,SC,2018,DEPUTADO ESTADUAL,PSOL,PARDA,1,19,0.05263157894736842
7040,SC,2018,DEPUTADO ESTADUAL,PSOL,AMARELA,1,19,0.05263157894736842
7041,SC,2018,DEPUTADO ESTADUAL,AVANTE,PARDA,2,2,1.0
7042,SC,2018,DEPUTADO ESTADUAL,PSC,BRANCA,4,5,0.8
7043,SC,2018,DEPUTADO ESTADUAL,PSC,PRETA,1,5,0.2
7044,SC,2018,DEPUTADO ESTADUAL,PC do B,BRANCA,9,10,0.9
7045,SC,2018,DEPUTADO ESTADUAL,PC do B,PARDA,1,10,0.1
7046,SC,2018,DEPUTADO ESTADUAL,DC,BRANCA,4,5,0.8
7047,SC,2018,DEPUTADO ESTADUAL,DC,PARDA,1,5,0.2
7048,SC,2018,DEPUTADO ESTADUAL,PCO,BRANCA,1,1,1.0
7049,SC,2018,DEPUTADO ESTADUAL,PHS,BRANCA,1,1,1.0
7050,SC,2018,DEPUTADO ESTADUAL,PSTU,PRETA,2,2,1.0
7051,SC,2018,DEPUTADO ESTADUAL,PROS,BRANCA,1,1,1.0
7052,SC,2018,DEPUTADO ESTADUAL,PCB,BRANCA,1,1,1.0
7053,SC,2018,DEPUTADO FEDERAL,PRB,BRANCA,4,5,0.8
7054,SC,2018,DEPUTADO FEDERAL,PRB,PRETA,1,5,0.2
7055,SC,2018,DEPUTADO FEDERAL,MDB,BRANCA,18,19,0.9473684210526315
7056,SC,2018,DEPUTADO FEDERAL,MDB,PARDA,1,19,0.05263157894736842
7057,SC,2018,DEPUTADO FEDERAL,PODE,BRANCA,6,6,1.0
7058,SC,2018,DEPUTADO FEDERAL,PSB,BRANCA,14,14,1.0
7059,SC,2018,DEPUTADO FEDERAL,PSL,BRANCA,17,19,0.8947368421052632
7060,SC,2018,DEPUTADO FEDERAL,PSL,PARDA,1,19,0.05263157894736842
7061,SC,2018,DEPUTADO FEDERAL,PSL,INDÍGENA,1,19,0.05263157894736842
7062,SC,2018,DEPUTADO FEDERAL,PSD,BRANCA,9,10,0.9
7063,SC,2018,DEPUTADO FEDERAL,PSD,PARDA,1,10,0.1
7064,SC,2018,DEPUTADO FEDERAL,PP,BRANCA,9,9,1.0
7065,SC,2018,DEPUTADO FEDERAL,NOVO,BRANCA,16,16,1.0
7066,SC,2018,DEPUTADO FEDERAL,PATRI,BRANCA,17,19,0.8947368421052632
7067,SC,2018,DEPUTADO FEDERAL,PATRI,PRETA,1,19,0.05263157894736842
7068,SC,2018,DEPUTADO FEDERAL,PATRI,PARDA,1,19,0.05263157894736842
7069,SC,2018,DEPUTADO FEDERAL,PSOL,BRANCA,14,17,0.8235294117647058
7070,SC,2018,DEPUTADO FEDERAL,PSOL,PARDA,2,17,0.11764705882352941
7071,SC,2018,DEPUTADO FEDERAL,PSOL,INDÍGENA,1,17,0.058823529411764705
7072,SC,2018,DEPUTADO FEDERAL,AVANTE,BRANCA,7,9,0.7777777777777778
7073,SC,2018,DEPUTADO FEDERAL,AVANTE,PARDA,2,9,0.2222222222222222
7074,SC,2018,DEPUTADO FEDERAL,PR,BRANCA,1,1,1.0
7075,SC,2018,DEPUTADO FEDERAL,PPS,BRANCA,2,2,1.0
7076,SC,2018,DEPUTADO FEDERAL,PSDB,BRANCA,16,17,0.9411764705882353
7077,SC,2018,DEPUTADO FEDERAL,PSDB,PRETA,1,17,0.058823529411764705
7078,SC,2018,DEPUTADO FEDERAL,PC do B,BRANCA,1,1,1.0
7079,SC,2018,DEPUTADO FEDERAL,DEM,BRANCA,2,2,1.0
7080,SC,2018,DEPUTADO FEDERAL,PTC,BRANCA,12,23,0.5217391304347826
7081,SC,2018,DEPUTADO FEDERAL,PTC,PRETA,4,23,0.17391304347826086
7082,SC,2018,DEPUTADO FEDERAL,PTC,PARDA,6,23,0.2608695652173913
7083,SC,2018,DEPUTADO FEDERAL,PTC,INDÍGENA,1,23,0.043478260869565216
7084,SC,2018,DEPUTADO FEDERAL,PSTU,BRANCA,2,2,1.0
7085,SC,2018,DEPUTADO FEDERAL,PT,BRANCA,9,12,0.75
7086,SC,2018,DEPUTADO FEDERAL,PT,PRETA,1,12,0.08333333333333333
7087,SC,2018,DEPUTADO FEDERAL,PT,PARDA,2,12,0.16666666666666666
7088,SC,2018,DEPUTADO FEDERAL,PRP,BRANCA,9,9,1.0
7089,SC,2018,DEPUTADO FEDERAL,REDE,BRANCA,5,6,0.8333333333333334
7090,SC,2018,DEPUTADO FEDERAL,REDE,PARDA,1,6,0.16666666666666666
7091,SC,2018,DEPUTADO FEDERAL,DC,BRANCA,1,1,1.0
7092,SC,2018,DEPUTADO FEDERAL,PRTB,BRANCA,6,6,1.0
7093,SC,2018,DEPUTADO FEDERAL,SOLIDARIEDADE,BRANCA,1,1,1.0
7094,SC,2018,DEPUTADO FEDERAL,PPL,BRANCA,2,2,1.0
7095,SC,2018,DEPUTADO FEDERAL,PMN,BRANCA,4,5,0.8
7096,SC,2018,DEPUTADO FEDERAL,PMN,PRETA,1,5,0.2
